timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260621_064538,a26,PHASE_cinc2013,,,,,86.2319,86.2319,86.2319,119.0,19.0,19.0,9.2261,138.0,138.0
20260621_064538,a27,PHASE_cinc2013,,,,,77.7778,78.9474,78.3582,105.0,28.0,30.0,13.383,133.0,135.0
20260621_064538,a28,PHASE_cinc2013,,,,,88.6228,99.3289,93.6709,148.0,1.0,19.0,14.4393,149.0,167.0
20260621_064538,a29,PHASE_cinc2013,,,,,74.8031,74.8031,74.8031,95.0,32.0,32.0,17.4747,127.0,127.0
20260621_064538,a30,PHASE_cinc2013,,,,,45.0,46.3235,45.6522,63.0,73.0,77.0,23.8153,136.0,140.0
20260621_064538,a31,PHASE_cinc2013,,,,,87.5912,90.9091,89.2193,120.0,12.0,17.0,9.3089,132.0,137.0
20260621_064538,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.3329,152.0,152.0
20260621_064538,a33,PHASE_cinc2013,,,,,94.2857,91.6667,92.9577,132.0,12.0,8.0,6.297,144.0,140.0
20260621_064538,a34,PHASE_cinc2013,,,,,51.145,48.9051,50.0,67.0,70.0,64.0,21.4719,137.0,131.0
20260621_064538,a35,PHASE_cinc2013,,,,,87.7301,97.9452,92.5566,143.0,3.0,20.0,15.9444,146.0,163.0
20260621_064538,a36,PHASE_cinc2013,,,,,86.9048,98.6486,92.4051,146.0,2.0,22.0,16.0654,148.0,168.0
20260621_064538,a37,PHASE_cinc2013,,,,,47.8873,67.3267,55.9671,68.0,33.0,74.0,39.2088,101.0,142.0
20260621_064538,a38,PHASE_cinc2013,,,,,33.758,50.9615,40.613,53.0,51.0,104.0,59.7692,104.0,157.0
20260621_064538,a39,PHASE_cinc2013,,,,,23.7037,22.8571,23.2727,32.0,108.0,103.0,24.038,140.0,135.0
20260621_064538,a40,PHASE_cinc2013,,,,,74.3243,96.4912,83.9695,110.0,4.0,38.0,30.7227,114.0,148.0
20260621_064538,a41,PHASE_cinc2013,,,,,98.5294,99.2593,98.893,134.0,1.0,2.0,3.507,135.0,136.0
20260621_064538,a42,PHASE_cinc2013,,,,,91.3907,99.2806,95.1724,138.0,1.0,13.0,11.4661,139.0,151.0
20260621_064538,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,4.0302,158.0,158.0
20260621_064538,a44,PHASE_cinc2013,,,,,92.0245,100.0,95.8466,150.0,0.0,13.0,10.4527,150.0,163.0
20260621_064538,a45,PHASE_cinc2013,,,,,92.1429,90.8451,91.4894,129.0,13.0,11.0,9.271,142.0,140.0
20260621_064538,a46,PHASE_cinc2013,,,,,86.2595,86.2595,86.2595,113.0,18.0,18.0,8.2407,131.0,131.0
20260621_064538,a47,PHASE_cinc2013,,,,,90.9722,91.6084,91.2892,131.0,12.0,13.0,10.0124,143.0,144.0
20260621_064538,a48,PHASE_cinc2013,,,,,94.7368,92.6471,93.6803,126.0,10.0,7.0,5.3425,136.0,133.0
20260621_064538,a49,PHASE_cinc2013,,,,,92.5676,93.8356,93.1973,137.0,9.0,11.0,3.6769,146.0,148.0
20260621_064538,a50,PHASE_cinc2013,,,,,97.8873,98.5816,98.2332,139.0,2.0,3.0,3.7097,141.0,142.0
20260621_064538,a51,PHASE_cinc2013,,,,,40.146,41.0448,40.5904,55.0,79.0,82.0,24.0614,134.0,137.0
20260621_064538,a52,PHASE_cinc2013,,,,,63.3588,64.8437,64.0927,83.0,45.0,48.0,28.9043,128.0,131.0
20260621_064538,a53,PHASE_cinc2013,,,,,69.9346,78.6765,74.0484,107.0,29.0,46.0,20.8895,136.0,153.0
20260621_064538,a54,PHASE_cinc2013,,,,,21.6216,6.1069,9.5238,8.0,123.0,29.0,29.7459,131.0,37.0
20260621_064538,a55,PHASE_cinc2013,,,,,97.2028,97.2028,97.2028,139.0,4.0,4.0,6.7186,143.0,143.0
20260621_064538,a56,PHASE_cinc2013,,,,,28.5714,28.5714,28.5714,38.0,95.0,95.0,24.2531,133.0,133.0
20260621_064538,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,3.1192,148.0,148.0
20260621_064538,a58,PHASE_cinc2013,,,,,89.781,96.0937,92.8302,123.0,5.0,14.0,8.731,128.0,137.0
20260621_064538,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,4.3558,153.0,153.0
20260621_064538,a60,PHASE_cinc2013,,,,,37.1622,47.0085,41.5094,55.0,62.0,93.0,39.4548,117.0,148.0
20260621_064538,a61,PHASE_cinc2013,,,,,94.2857,99.2481,96.7033,132.0,1.0,8.0,7.7682,133.0,140.0
20260621_064538,a62,PHASE_cinc2013,,,,,27.7778,29.4118,28.5714,40.0,96.0,104.0,23.6044,136.0,144.0
20260621_064538,a63,PHASE_cinc2013,,,,,94.2029,93.5252,93.8628,130.0,9.0,8.0,5.5329,139.0,138.0
20260621_064538,a64,PHASE_cinc2013,,,,,94.8529,98.4733,96.6292,129.0,2.0,7.0,6.8388,131.0,136.0
20260621_064538,a65,PHASE_cinc2013,,,,,95.1389,95.1389,95.1389,137.0,7.0,7.0,7.5446,144.0,144.0
20260621_064538,a66,PHASE_cinc2013,,,,,91.5385,96.748,94.0711,119.0,4.0,11.0,6.8103,123.0,130.0
20260621_064538,a67,PHASE_cinc2013,,,,,85.0649,97.037,90.6574,131.0,4.0,23.0,15.746,135.0,154.0
20260621_064538,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,1.1003,140.0,139.0
20260621_064538,a69,PHASE_cinc2013,,,,,88.5906,100.0,93.9502,132.0,0.0,17.0,12.2558,132.0,149.0
20260621_064538,a70,PHASE_cinc2013,,,,,90.7801,98.4615,94.4649,128.0,2.0,13.0,9.4683,130.0,141.0
20260621_064538,a71,PHASE_cinc2013,,,,,30.0654,33.3333,31.6151,46.0,92.0,107.0,36.8583,138.0,153.0
20260621_064538,a72,PHASE_cinc2013,,,,,91.6168,100.0,95.625,153.0,0.0,14.0,12.4065,153.0,167.0
20260621_064538,a73,PHASE_cinc2013,,,,,11.5108,47.0588,18.4971,16.0,18.0,123.0,91.2203,34.0,139.0
20260621_064538,a74,PHASE_cinc2013,,,,,21.4286,21.1268,21.2766,30.0,112.0,110.0,25.9892,142.0,140.0
20260621_064538,a75,PHASE_cinc2013,,,,,96.2687,97.7273,96.9925,129.0,3.0,5.0,3.1811,132.0,134.0
