timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260621_121842,a27,PHASE_cinc2013,,,,,77.7778,78.9474,78.3582,105.0,28.0,30.0,13.383,133.0,135.0
20260621_121842,a28,PHASE_cinc2013,,,,,45.509,55.4745,50.0,76.0,61.0,91.0,33.1776,137.0,167.0
20260621_121842,a29,PHASE_cinc2013,,,,,30.7087,28.4672,29.5455,39.0,98.0,88.0,23.0762,137.0,127.0
20260621_121842,a30,PHASE_cinc2013,,,,,27.1429,27.3381,27.2401,38.0,101.0,102.0,24.5815,139.0,140.0
20260621_121842,a31,PHASE_cinc2013,,,,,31.3869,31.3869,31.3869,43.0,94.0,94.0,24.2204,137.0,137.0
20260621_121842,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.3329,152.0,152.0
20260621_121842,a33,PHASE_cinc2013,,,,,94.2857,91.6667,92.9577,132.0,12.0,8.0,6.297,144.0,140.0
20260621_121842,a34,PHASE_cinc2013,,,,,51.145,48.9051,50.0,67.0,70.0,64.0,21.4719,137.0,131.0
20260621_121842,a35,PHASE_cinc2013,,,,,59.5092,71.8519,65.1007,97.0,38.0,66.0,31.4409,135.0,163.0
20260621_121842,a36,PHASE_cinc2013,,,,,26.7857,33.3333,29.703,45.0,90.0,123.0,32.8823,135.0,168.0
20260621_121842,a37,PHASE_cinc2013,,,,,32.3944,33.3333,32.8571,46.0,92.0,96.0,25.4227,138.0,142.0
20260621_121842,a38,PHASE_cinc2013,,,,,33.758,50.9615,40.613,53.0,51.0,104.0,59.7692,104.0,157.0
20260621_121842,a39,PHASE_cinc2013,,,,,22.963,22.3022,22.6277,31.0,108.0,104.0,24.1332,139.0,135.0
20260621_121842,a40,PHASE_cinc2013,,,,,22.973,25.9542,24.3728,34.0,97.0,114.0,27.8453,131.0,148.0
20260621_121842,a41,PHASE_cinc2013,,,,,98.5294,99.2593,98.893,134.0,1.0,2.0,3.507,135.0,136.0
20260621_121842,a42,PHASE_cinc2013,,,,,91.3907,99.2806,95.1724,138.0,1.0,13.0,11.4661,139.0,151.0
20260621_121842,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,4.0302,158.0,158.0
20260621_121842,a44,PHASE_cinc2013,,,,,88.3436,99.3103,93.5065,144.0,1.0,19.0,15.7559,145.0,163.0
20260621_121842,a45,PHASE_cinc2013,,,,,24.2857,24.4604,24.3728,34.0,105.0,106.0,23.4771,139.0,140.0
20260621_121842,a46,PHASE_cinc2013,,,,,22.9008,22.2222,22.5564,30.0,105.0,101.0,25.074,135.0,131.0
20260621_121842,a47,PHASE_cinc2013,,,,,28.4722,33.6066,30.8271,41.0,81.0,103.0,37.347,122.0,144.0
20260621_121842,a48,PHASE_cinc2013,,,,,94.7368,92.6471,93.6803,126.0,10.0,7.0,5.3425,136.0,133.0
20260621_121842,a49,PHASE_cinc2013,,,,,92.5676,93.8356,93.1973,137.0,9.0,11.0,3.6769,146.0,148.0
20260621_121842,a50,PHASE_cinc2013,,,,,97.8873,98.5816,98.2332,139.0,2.0,3.0,3.7097,141.0,142.0
20260621_121842,a51,PHASE_cinc2013,,,,,40.146,41.0448,40.5904,55.0,79.0,82.0,24.0614,134.0,137.0
20260621_121842,a52,PHASE_cinc2013,,,,,64.8855,62.963,63.9098,85.0,50.0,46.0,26.7167,135.0,131.0
20260621_121842,a53,PHASE_cinc2013,,,,,24.183,26.2411,25.1701,37.0,104.0,116.0,23.7125,141.0,153.0
20260621_121842,a54,PHASE_cinc2013,,,,,16.2162,4.2553,6.7416,6.0,135.0,31.0,32.3572,141.0,37.0
20260621_121842,a55,PHASE_cinc2013,,,,,25.1748,26.8657,25.9928,36.0,98.0,107.0,25.9638,134.0,143.0
20260621_121842,a56,PHASE_cinc2013,,,,,28.5714,28.5714,28.5714,38.0,95.0,95.0,24.2531,133.0,133.0
20260621_121842,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,3.2999,148.0,148.0
20260621_121842,a58,PHASE_cinc2013,,,,,97.8102,97.8102,97.8102,134.0,3.0,3.0,6.7035,137.0,137.0
20260621_121842,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,3.996,153.0,153.0
20260621_121842,a60,PHASE_cinc2013,,,,,37.1622,47.0085,41.5094,55.0,62.0,93.0,39.4548,117.0,148.0
20260621_121842,a61,PHASE_cinc2013,,,,,23.5714,24.0876,23.8267,33.0,104.0,107.0,25.3105,137.0,140.0
20260621_121842,a62,PHASE_cinc2013,,,,,27.7778,29.4118,28.5714,40.0,96.0,104.0,23.6044,136.0,144.0
20260621_121842,a63,PHASE_cinc2013,,,,,94.2029,93.5252,93.8628,130.0,9.0,8.0,5.5329,139.0,138.0
20260621_121842,a64,PHASE_cinc2013,,,,,87.5,86.8613,87.1795,119.0,18.0,17.0,9.7382,137.0,136.0
20260621_121842,a65,PHASE_cinc2013,,,,,14.5833,14.7887,14.6853,21.0,121.0,123.0,24.0561,142.0,144.0
20260621_121842,a66,PHASE_cinc2013,,,,,24.6154,23.1884,23.8806,32.0,106.0,98.0,22.5839,138.0,130.0
20260621_121842,a67,PHASE_cinc2013,,,,,25.3247,29.771,27.3684,39.0,92.0,115.0,27.9958,131.0,154.0
20260621_121842,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.2796,140.0,139.0
20260621_121842,a69,PHASE_cinc2013,,,,,88.5906,100.0,93.9502,132.0,0.0,17.0,12.2558,132.0,149.0
20260621_121842,a70,PHASE_cinc2013,,,,,24.1135,25.3731,24.7273,34.0,100.0,107.0,25.493,134.0,141.0
20260621_121842,a71,PHASE_cinc2013,,,,,30.719,34.5588,32.526,47.0,89.0,106.0,37.5938,136.0,153.0
20260621_121842,a72,PHASE_cinc2013,,,,,30.5389,38.3459,34.0,51.0,82.0,116.0,34.975,133.0,167.0
20260621_121842,a73,PHASE_cinc2013,,,,,20.8633,30.2083,24.6809,29.0,67.0,110.0,45.982,96.0,139.0
20260621_121842,a74,PHASE_cinc2013,,,,,21.4286,21.1268,21.2766,30.0,112.0,110.0,25.9892,142.0,140.0
20260621_121842,a75,PHASE_cinc2013,,,,,93.2836,92.5926,92.9368,125.0,10.0,9.0,5.6411,135.0,134.0
