timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260707_205135,a28,PHASE_cinc2013,,,,,94.6108,96.3415,95.4683,158.0,6.0,9.0,6.686,164.0,167.0
20260707_205135,a29,PHASE_cinc2013,,,,,70.0787,67.4242,68.7259,89.0,43.0,38.0,16.6132,132.0,127.0
20260707_205135,a30,PHASE_cinc2013,,,,,95.7143,96.4029,96.0573,134.0,5.0,6.0,6.8371,139.0,140.0
20260707_205135,a31,PHASE_cinc2013,,,,,98.5401,98.5401,98.5401,135.0,2.0,2.0,2.1355,137.0,137.0
20260707_205135,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,3.0313,152.0,152.0
20260707_205135,a33,PHASE_cinc2013,,,,,92.1429,90.8451,91.4894,129.0,13.0,11.0,7.8811,142.0,140.0
20260707_205135,a34,PHASE_cinc2013,,,,,71.7557,71.7557,71.7557,94.0,37.0,37.0,20.8568,131.0,131.0
20260707_205135,a35,PHASE_cinc2013,,,,,98.773,97.5758,98.1707,161.0,4.0,2.0,6.0014,165.0,163.0
20260707_205135,a36,PHASE_cinc2013,,,,,96.4286,97.5904,97.006,162.0,4.0,6.0,7.4589,166.0,168.0
20260707_205135,a37,PHASE_cinc2013,,,,,100.0,100.0,100.0,142.0,0.0,0.0,3.3153,142.0,142.0
20260707_205135,a38,PHASE_cinc2013,,,,,28.6624,33.3333,30.8219,45.0,90.0,112.0,38.604,135.0,157.0
20260707_205135,a39,PHASE_cinc2013,,,,,99.2593,99.2593,99.2593,134.0,1.0,1.0,3.0484,135.0,135.0
20260707_205135,a40,PHASE_cinc2013,,,,,47.2973,60.3448,53.0303,70.0,46.0,78.0,37.2801,116.0,148.0
20260707_205135,a41,PHASE_cinc2013,,,,,100.0,100.0,100.0,136.0,0.0,0.0,2.2497,136.0,136.0
20260707_205135,a42,PHASE_cinc2013,,,,,99.3377,99.3377,99.3377,150.0,1.0,1.0,5.763,151.0,151.0
20260707_205135,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,3.3079,158.0,158.0
20260707_205135,a44,PHASE_cinc2013,,,,,100.0,100.0,100.0,163.0,0.0,0.0,1.3588,163.0,163.0
20260707_205135,a45,PHASE_cinc2013,,,,,55.7143,64.4628,59.7701,78.0,43.0,62.0,26.5434,121.0,140.0
20260707_205135,a46,PHASE_cinc2013,,,,,94.6565,93.9394,94.2966,124.0,8.0,7.0,6.1886,132.0,131.0
20260707_205135,a47,PHASE_cinc2013,,,,,95.8333,97.8723,96.8421,138.0,3.0,6.0,8.9067,141.0,144.0
20260707_205135,a48,PHASE_cinc2013,,,,,89.4737,88.806,89.1386,119.0,15.0,14.0,7.1926,134.0,133.0
20260707_205135,a49,PHASE_cinc2013,,,,,92.5676,93.8356,93.1973,137.0,9.0,11.0,3.6738,146.0,148.0
20260707_205135,a50,PHASE_cinc2013,,,,,99.2958,99.2958,99.2958,141.0,1.0,1.0,2.7545,142.0,142.0
20260707_205135,a51,PHASE_cinc2013,,,,,78.8321,83.0769,80.8989,108.0,22.0,29.0,14.6765,130.0,137.0
20260707_205135,a52,PHASE_cinc2013,,,,,71.7557,68.6131,70.1493,94.0,43.0,37.0,23.6299,137.0,131.0
20260707_205135,a53,PHASE_cinc2013,,,,,99.3464,98.7013,99.0228,152.0,2.0,1.0,3.0376,154.0,153.0
20260707_205135,a54,PHASE_cinc2013,,,,,18.9189,5.1471,8.0925,7.0,129.0,30.0,37.5925,136.0,37.0
20260707_205135,a55,PHASE_cinc2013,,,,,86.7133,89.8551,88.2562,124.0,14.0,19.0,12.6343,138.0,143.0
20260707_205135,a56,PHASE_cinc2013,,,,,87.9699,88.6364,88.3019,117.0,15.0,16.0,8.8276,132.0,133.0
20260707_205135,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,3.0461,148.0,148.0
20260707_205135,a58,PHASE_cinc2013,,,,,100.0,100.0,100.0,137.0,0.0,0.0,4.5361,137.0,137.0
20260707_205135,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,3.969,153.0,153.0
20260707_205135,a60,PHASE_cinc2013,,,,,50.0,52.8571,51.3889,74.0,66.0,74.0,24.1774,140.0,148.0
20260707_205135,a61,PHASE_cinc2013,,,,,100.0,100.0,100.0,140.0,0.0,0.0,4.4883,140.0,140.0
20260707_205135,a62,PHASE_cinc2013,,,,,93.0556,94.3662,93.7063,134.0,8.0,10.0,8.571,142.0,144.0
20260707_205135,a63,PHASE_cinc2013,,,,,100.0,99.2806,99.639,138.0,1.0,0.0,3.6855,139.0,138.0
20260707_205135,a64,PHASE_cinc2013,,,,,99.2647,99.2647,99.2647,135.0,1.0,1.0,3.7146,136.0,136.0
20260707_205135,a65,PHASE_cinc2013,,,,,100.0,100.0,100.0,144.0,0.0,0.0,4.265,144.0,144.0
20260707_205135,a66,PHASE_cinc2013,,,,,26.9231,25.1799,26.0223,35.0,104.0,95.0,23.0191,139.0,130.0
20260707_205135,a67,PHASE_cinc2013,,,,,98.7013,99.3464,99.0228,152.0,1.0,2.0,6.0245,153.0,154.0
20260707_205135,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.1518,140.0,139.0
20260707_205135,a69,PHASE_cinc2013,,,,,100.0,100.0,100.0,149.0,0.0,0.0,2.8612,149.0,149.0
20260707_205135,a70,PHASE_cinc2013,,,,,99.2908,99.2908,99.2908,140.0,1.0,1.0,3.4335,141.0,141.0
20260707_205135,a71,PHASE_cinc2013,,,,,56.2092,60.9929,58.5034,86.0,55.0,67.0,35.1944,141.0,153.0
20260707_205135,a72,PHASE_cinc2013,,,,,97.6048,98.7879,98.1928,163.0,2.0,4.0,6.1799,165.0,167.0
20260707_205135,a73,PHASE_cinc2013,,,,,92.8058,92.8058,92.8058,129.0,10.0,10.0,6.4824,139.0,139.0
20260707_205135,a74,PHASE_cinc2013,,,,,90.0,91.9708,90.9747,126.0,11.0,14.0,9.2626,137.0,140.0
20260707_205135,a75,PHASE_cinc2013,,,,,98.5075,98.5075,98.5075,132.0,2.0,2.0,3.9755,134.0,134.0
